sl_no,project_code,legacy_ocms_code,pmgid,project_name,state,implementing_agency,start_date,original_completion_date,revised_completion_date,original_cost,revised_cost,cumulative_expenditure,physical_progress,reporting_period,source_filename
119,N24001244,,,CONSTRUCTION OF 2-LANING WITH HARD SHOULDERS OF ARROWA- KHUPA-HAYULIANG SECTION OF NH- 113 FROM CH.68.,,NHIDCL,2020-08,2022-04,2025-04,301.06,,205.71,100.00,2025-06,FR_JUNE_2025.pdf
120,N24001297,,,CONSTRUCTION OF 2 LANE ROAD OF POTIN TO PANGIN SECTION OF NH 13 FROM KM 163.59 TO KM 206.66 (PACKAGE,,MoRTH,2019-03,2027-03,,450.65,,398.18,95.84,2025-06,FR_JUNE_2025.pdf
121,N24001375,,,4 LANING OF ITANAGAR TO BANDARDEWA SECTION OF NH-415 FROM KM 40+430 TO KM 51+735 (PACKAGE B) ON EPC,,MoRTH,2020-06,2027-03,,496.47,,194.62,44.56,2025-06,FR_JUNE_2025.pdf
122,N24001390,,,JORAM ? KOLORIANG ROAD FROM EXISTING KM 50.050 TO KM 70.00 (PKG- 3),,NHIDCL,2020-08,2022-04,2024-08,228.71,,98.86,99.52,2025-06,FR_JUNE_2025.pdf
123,N24001393,,,JORAM ? KOLORIANG ROAD FROM EXISTING KM122.600 TO KM138.00 (PKG-7),,NHIDCL,2020-08,2022-04,2024-02,184.88,,99.32,97.42,2025-06,FR_JUNE_2025.pdf
124,N04000083,,,CONSTRUCTION OF NEW INTEGRATED TERMINAL BUILDING AT LGBI AIRPORT GUWAHATI,,AAI,2016-12,2021-03,2025-09,1142.00,,1948.45,89.66,2025-06,FR_JUNE_2025.pdf
125,N06000290,,,TIKAK EXTENSION OCP - 0.2 MTY,,CIL,2022-07,2030-11,,159.77,,81.45,,2025-06,FR_JUNE_2025.pdf
126,N06000291,,,TIRAP OCP,,CIL,2022-11,2027-11,,289.46,,105.59,,2025-06,FR_JUNE_2025.pdf
127,N21000027,,,"ALL INDIA INSTITUTE OF MEDICAL SCIENCE AT GUWAHATI, ASSAM",,HITES,2017-05,2021-05,2023-04,875.00,873.92,796.74,99.62,2025-06,FR_JUNE_2025.pdf
128,N16000331,,,DEVELOPMENT OF SURFACE FACILITIES FOR PRODUCTION AND EVACUATION OF CRUDE OIL AND NATURAL GAS FROM NA,,OIL,2018-01,2020-02,2025-06,543.91,726.93,491.56,93.98,2025-06,FR_JUNE_2025.pdf
129,N16000379,,,NUMALIGARH REFINERY EXPANSION PROJECT 6 MMTPA REFINARY,,NRL,2019-01,2024-10,,12366.00,,16357.82,74.92,2025-06,FR_JUNE_2025.pdf
130,N16000394,,,NUMALIGARH REFINERY EXPANSION PROJECT COIT AND PIPELINES,,NRL,2019-01,2024-10,,10228.00,,9579.31,85.10,2025-06,FR_JUNE_2025.pdf
131,N16000414,,,EXPANSION OF GUWAHATI REFINERY FROM 1 TO 1.2 MMTPA ALONG WITH INSTALLATION OF CATALYTIC REFORMING UN,,IOCL,2021-05,2023-10,2026-05,412.00,595.20,396.15,83.40,2025-06,FR_JUNE_2025.pdf
132,N16000441,,,"REVAMPING OF FACILITIES AT EXISTING GUWAHATI TERMINAL, ASSAM",,IOCL,2022-03,2026-07,2026-09,277.00,,181.63,67.67,2025-06,FR_JUNE_2025.pdf
133,N16000449,,,UPGRADATION OF FACILITIES OF NUMALIGARH-SILIGURI PRODUCT PIPELINE (NSPL) FOR TRANSPORTATION OF ADDIT,,OIL,2021-06,2024-12,2025-07,860.00,,535.46,97.50,2025-06,FR_JUNE_2025.pdf
134,N16000450,,,"PROJECT TO CONSTRUCT A FIELD GAS GATHERING STATION AT BAGHJAN AREA FOR COLLECTION,PROCESSING",,OIL,2020-12,2024-07,2025-06,430.76,,320.71,83.94,2025-06,FR_JUNE_2025.pdf
135,N16000457,,,CAPACITY EXPANSION OF DIGBOI REFINERY FROM 0.65 TO 1.0 MMTPA,,IOCL,2022-06,2025-10,,768.00,,101.15,34.60,2025-06,FR_JUNE_2025.pdf
136,N16000484,,,"CONSTRUCTION OF LPG FACILITIES AT KAMARDANGA, ASSAM",,HPCL,2023-03,2027-07,2027-07,156.36,156.36,44.33,35.40,2025-06,FR_JUNE_2025.pdf
137,N16000494,,,"SETTING UP OF NEW RAIL FED POL FACILITY AT KAMARDANGA, ASSAM",,HPCL,2023-03,2027-07,2027-07,384.04,,97.54,44.00,2025-06,FR_JUNE_2025.pdf
138,N16000510,,,POWER RECOVERY TURBINE IN PFCCU,,NRL,2023-03,2025-07,,293.50,,97.22,92.00,2025-06,FR_JUNE_2025.pdf
139,N16000511,,,DCU REVAMP PROJECT,,NRL,2021-08,2025-03,,370.00,,255.51,55.00,2025-06,FR_JUNE_2025.pdf
140,N16000528,,,PIPELINE NETWORK PROJECT RUDRASAGAR,,ONGC,2023-01,2026-04,,344.99,,208.56,46.30,2025-06,FR_JUNE_2025.pdf
141,N16000532,,,BORHOLLA GGS LIFE EXTENSION PROJECT,,ONGC,2023-09,2026-05,,198.70,,99.52,27.30,2025-06,FR_JUNE_2025.pdf
142,N22000388,,,BONGAIGAON-GOALPARA-GUWAHATI (176 KM),,NFR,2015-04,2026-03,,4059.65,,3668.09,92.31,2025-06,FR_JUNE_2025.pdf
143,N24001434,,,JOGIGHOPA BRIDGE,,NHIDCL,2021-08,2024-11,,746.76,,344.27,67.85,2025-06,FR_JUNE_2025.pdf
144,N24001450,,,DABOKA KATHKATI PACKAGE-6,,NHIDCL,2021-09,2024-07,,625.64,,556.44,100.00,2025-06,FR_JUNE_2025.pdf
145,N24001537,,,DABOKA KATHKATI PACKAGE-7,,NHIDCL,2021-11,2024-07,,204.10,,143.66,96.80,2025-06,FR_JUNE_2025.pdf
146,N24001544,,,FOUR LANING OF SRIRAMPUR-DHUBRI PKG-2,,NHIDCL,2022-03,2025-01,,909.02,,532.44,100.00,2025-06,FR_JUNE_2025.pdf
147,N24001545,,,"6L STANDALONE FLYOVERS AT RAHA, DEMOW, BORGHAT, KATHIATALI JUNCTIONS AND ROB AT JAGIROAD ON STRETCHE",,NHAI,2022-08,2022-12,2024-09,175.00,,209.02,100.00,2025-06,FR_JUNE_2025.pdf
148,N24001547,,,BALANCE WORK OF 4L OF NARIMBANGLO?JATINGA JUNCTION- HARANGAJO ROAD SECTION FROM KM 0.000 TO KM 49.23,,NHAI,2022-03,2026-01,,1909.98,,683.00,78.92,2025-06,FR_JUNE_2025.pdf
149,N24001548,,,"6L STANDALONE FLYOVERS AT BONGAIGAON, CHAPAGURI, PATHSALA, SIMLAGURI CHOWK AND BAIHATA BYPASS JUNCTI",,NHAI,2022-03,2024-06,,457.72,,366.34,100.00,2025-06,FR_JUNE_2025.pdf
150,N24001831,,,SRIRAMPUR - DHUBRI PKG-1,,NHIDCL,2022-03,2025-02,,613.89,,110.76,35.77,2025-06,FR_JUNE_2025.pdf
151,N24001832,,,DIBRUGARH-LAHOAL-CHABUA BYPASS PACKAGE-3,,NHIDCL,2023-01,2025-05,,458.59,,205.87,66.12,2025-06,FR_JUNE_2025.pdf
152,N24001840,,,CONSTRUCTION OF MANGALDOI BYPASS (NH-15) STARTING AT CH 26+400 AND TERMINATING AT CH 41+505 UNDER RA,,MoRTH,2022-03,2025-04,,535.03,,102.23,34.54,2025-06,FR_JUNE_2025.pdf
153,N24001969,,,WIDENING AND UPGRADATION TO TWO LANES WITH PAVED SHOULDERS ROAD FROM TAMENGLONG TO MAHUR (NH-137) I,,NHIDCL,2023-03,2025-08,,904.04,,409.15,68.26,2025-06,FR_JUNE_2025.pdf
154,N24001970,,,WIDENING AND UPGRADATION TO TWO LANES WITH PAVED SHOULDERS ROAD FROM TAMENGLONG TO MAHUR (NH-137) IN,,NHIDCL,2023-03,2025-08,,860.37,,417.17,68.60,2025-06,FR_JUNE_2025.pdf
155,N24001971,,,WIDENING AND UPGRADATION TO TWO LANES WITH PAVED SHOULDERS ROAD FROM TAMENGLONG TO MAHUR (NH-137) IN,,NHIDCL,2023-03,2025-08,,890.33,,467.83,65.56,2025-06,FR_JUNE_2025.pdf
156,N24001972,,,WIDENING/IMPROVEMENT TO 4-LANE WITH PAVED SHOULDER FROM KM 0+800 (KANDULIJAN GAON) TO KM 27+701 (SI,,NHIDCL,2023-03,2026-04,,609.16,,323.24,98.48,2025-06,FR_JUNE_2025.pdf
157,N24001973,,,WIDENING/IMPROVEMENT TO 4-LANE WITH PAVED SHOULDER FROM KM 27+701 (SIMEN CHAPORI) TO KM 55+000 (NAG,,NHIDCL,2023-03,2026-02,,562.05,,303.89,99.06,2025-06,FR_JUNE_2025.pdf
158,N24002021,,,BILASIPURA-GUWAHATI ROAD PKG-8,,NHIDCL,2023-03,2026-12,,1457.59,,551.88,47.50,2025-06,FR_JUNE_2025.pdf
159,N24002022,,,BILASIPURA-GUWAHATI ROAD PKG-9,,NHIDCL,2023-03,2026-06,,1000.27,,308.11,29.01,2025-06,FR_JUNE_2025.pdf
160,N24002023,,,BILASIPURA-GUWAHATI ROAD PKG-10,,NHIDCL,2023-03,2026-06,,1264.90,,425.17,27.99,2025-06,FR_JUNE_2025.pdf
161,N24002024,,,DABOKA BYPASS OF DABOKA - PAROKHAOWA PKG -1,,NHIDCL,2023-01,2025-11,,516.88,,242.92,75.51,2025-06,FR_JUNE_2025.pdf
162,N24002025,,,2 LANE WITH PAVED SHOULDER FROM KM 16+900 (BOGAPANI) TO KM 27+150 (GOLAI GAON) ON EXISTING DIBRUGARH,,NHIDCL,2023-01,2025-12,,356.65,,134.02,18.15,2025-06,FR_JUNE_2025.pdf
163,N24002030,,,DEVELOPMENT OF EXTERNAL TRUNK CONNECTIVITY AND INTERNAL INFRASTRUCTURE WORKS AT MULTI MODEL LOGISTIC,,NHIDCL,2020-02,2022-03,,592.06,,308.87,100.00,2025-06,FR_JUNE_2025.pdf
164,N24002127,,,SILCHAR VAIRENGTE SAIRANG ROAD PKG-1,,NHIDCL,2023-02,2026-07,,1256.90,,539.19,40.36,2025-06,FR_JUNE_2025.pdf
165,N24002128,,,SILCHAR VAIRENGTE SAIRANG ROAD PKG-2,,NHIDCL,2023-03,2026-08,,1716.21,,989.94,64.56,2025-06,FR_JUNE_2025.pdf
166,N24002129,,,FOUR LANNING OF BADARPUR BYPASS FROM DESIGN CHAINAGE KM 27+300 AT CROSSING WITH NH-6,,NHIDCL,2023-02,2026-08,,574.26,,297.70,54.97,2025-06,FR_JUNE_2025.pdf
167,N24002130,,,TAMENGLONG- MAHUR ROAD PKG-7,,NHIDCL,2023-12,2026-03,,846.82,,407.11,68.95,2025-06,FR_JUNE_2025.pdf
168,N24002154,,,CONSTRUCTION OF 4-LANE PANCHGRAM BYPASS FROM DESIGN CHAINAGE KM 15+500 ON NH-37 (OLD NH-53) AT KALIN,,NHIDCL,2023-03,2027-02,,728.97,,290.90,43.16,2025-06,FR_JUNE_2025.pdf
169,N24002155,,,WIDENING/IMPROVEMENT TO 4-LANE WITH PAVED SHOULDER FROM KM 55+000 (NAGABANG GAMSUK) TO KM 82+514 (OY,,NHIDCL,2023-03,2027-03,,665.47,,213.67,50.88,2025-06,FR_JUNE_2025.pdf
170,N24002225,,,BILASIPURA- GUWAHATI ROAD PKG-1,,NHIDCL,2024-02,2027-08,,1081.15,,33.93,2.76,2025-06,FR_JUNE_2025.pdf
171,N24002226,,,SILCHAR-JIRIBAM PKG-1,,NHIDCL,2024-01,2028-01,,957.95,,0.00,21.98,2025-06,FR_JUNE_2025.pdf
172,N24002229,,,BILASIPURA- GUWAHATI ROAD PKG-2,,NHIDCL,2023-11,2027-06,,1338.61,,0.50,,2025-06,FR_JUNE_2025.pdf
173,N24002230,,,BADARPUR ? CHURAIBARI PKG-6,,NHIDCL,2024-03,2027-03,,870.00,,0.00,5.86,2025-06,FR_JUNE_2025.pdf
174,N24002231,,,KARIMGANI - SUTARKANDI SECTION ON SILCHAR-CHURAIBARI PKG-7,,NHIDCL,2024-02,2027-02,,791.79,,0.00,1.02,2025-06,FR_JUNE_2025.pdf
175,N24002237,,,CONSTRUCTION OF 4 LANE GAURIPUR BYPASS ON NH-17 IN THE STATE OF ASSAM,,MoRTH,2024-03,2026-10,,421.15,,0.00,,2025-06,FR_JUNE_2025.pdf
176,N24002238,,,CONSTRUCTION OF 2 LANE BARPETA BYPASS FROM KM 77+900(BARADI) TO KM 86+150( DEURIKUCHI) (LENGTH=8.25K,,MoRTH,2023-03,2026-08,,173.65,,0.00,,2025-06,FR_JUNE_2025.pdf
177,N24002243,,,SILCHAR- CHURAIBARI PKG-5,,NHIDCL,2024-02,2027-10,,1258.13,,0.00,,2025-06,FR_JUNE_2025.pdf
178,N24000319,,,4 LANING OF JORHAT TO JHANJI SECTION FROM KM. 453.00 TO KM. 491.08 (DESIGN KM 403.200 TO KM 454.240),,NHIDCL,2015-06,2023-08,,437.39,,586.89,97.43,2025-06,FR_JUNE_2025.pdf
179,N24000320,,,FOUR LANING OF JHANJHI JN TO DEMOW SECTION FROM KM. 491.050 TO KM. 535.250(DESIGN KM 490.800 TO KM 5,,NHIDCL,2015-06,2024-03,,463.49,,517.62,78.19,2025-06,FR_JUNE_2025.pdf
180,N24000431,,,4 LANING FROM JAMUGURI TO BISWANATH CHARIALI FROM KM 182 TO KM 208 OF NH-52,,NHIDCL,1991-01,2019-06,2019-06,520.01,,306.13,98.42,2025-06,FR_JUNE_2025.pdf
181,N24000438,,,4 LANING FROM RANGAGARA TO KALIABHOR TINALI FROM KM 297.00 TO KM 315.315 OF NH-37 ON EPC BASIS.,,NHIDCL,2015-12,2018-12,2021-07,289.99,,233.23,88.03,2025-06,FR_JUNE_2025.pdf
182,N24000582,,,4 LANING OF NH-37 SECTION BETWEEN DEMOW TO END OF MORAN BYPASS (FROM KM. 534.800 TO KM. 561.700) O,,NHIDCL,2016-01,2016-01,,294.17,,396.49,98.40,2025-06,FR_JUNE_2025.pdf
183,N24000583,,,4 LANING OF NH 37 SECTION BETWEEN END OF MORAN BYPASS TO BOGIBEEL JUNCTION NEAR LAPETKETA (KM. 561,,NHIDCL,2016-01,2021-12,,252.00,,242.97,95.42,2025-06,FR_JUNE_2025.pdf
184,N24001246,,,4-LANING OF HAPACHARA - TULUNGIA SECTION,,NHIDCL,2020-03,2022-12,,220.20,,217.31,97.76,2025-06,FR_JUNE_2025.pdf
185,N24001269,,,2-LANING OF CHURACHANDPUR TUIVAI SECTION OF NH-102B (PKG- IB),,NHIDCL,2020-03,2022-03,2025-06,216.49,241.52,114.38,87.02,2025-06,FR_JUNE_2025.pdf
186,N24001326,,,4-L DHUBRI PHULBARI BRIDGE WITH APPROACH ROAD,,NHIDCL,2020-11,2028-09,,4997.04,,2464.49,62.82,2025-06,FR_JUNE_2025.pdf
187,N24001331,,,2-LANING FROM YAINGANGPOKPI TO FINCH CORNER (PKG-I),,NHIDCL,2020-03,2022-06,2025-05,261.13,,70.08,57.50,2025-06,FR_JUNE_2025.pdf
188,N24001332,,,2-LANING FROM YAINGANGPOKPI TO FINCH CORNER (PKG-II),,NHIDCL,2020-03,2022-06,2025-04,217.50,,89.21,68.03,2025-06,FR_JUNE_2025.pdf
189,N24001366,,,DABOKA KATHKATI PACKAGE-5,,NHIDCL,2021-03,2023-01,,288.85,,247.78,100.00,2025-06,FR_JUNE_2025.pdf
190,N24001368,,,TULUNGIA-JOGIGHOPA-PAIKAN ROAD PKG-7,,NHIDCL,2021-03,2024-01,,286.72,,159.30,82.90,2025-06,FR_JUNE_2025.pdf
191,N24001408,,,CONSTRUCTION OF 2-LANE MAJOR BRIDGE INCLUDING APPROACHESOVER BRAHMAPUTRA BETWEEN MAJULI ON NORTH BAN,,MoRTH,2021-02,2025-07,,925.47,1019.17,192.50,30.65,2025-06,FR_JUNE_2025.pdf
192,N04000082,,,"CONSTRUCTION OF NEW DORNESTIC TERMINAL BUILDING AND OTHER STRUCTURES, PHASE I AND II",,AAI,2018-05,2022-10,2025-11,1216.90,,1029.05,93.14,2025-06,FR_JUNE_2025.pdf
193,N04000112,,,"DARBHANGA:DEVELOPMENT OF NEW CIVIL ENCLAVE AT DARBHANGA, BIHAR. SH- CONSTRUCTION OF NEW TERMINAL BUI",,AAI,2024-07,2026-07,,911.66,,113.58,20.75,2025-06,FR_JUNE_2025.pdf
194,N28000100,,,CONSTRUCTION OF ACADEMIC AND RESIDENTIAL COMPLEX UNDER PHASE-II FOR THE CAMPUS OF IIT PATNA,,CPWD EDUCATION,2016-02,2017-06,,496.18,496.00,390.15,100.00,2025-06,FR_JUNE_2025.pdf
195,N42000009,,,PERMANENT CAMPUS FOR IIM BODH GAYA,,CPWD EDUCATION,2018-09,2020-09,,375.00,,342.18,100.00,2025-06,FR_JUNE_2025.pdf
196,N16000386,,,BARAUNI REFINERY CAPACITY EXPANSION FROM 6.0 TO 9.0 MMTPA,,IOCL,2020-01,2023-04,2026-08,14810.00,18113.00,11055.42,89.00,2025-06,FR_JUNE_2025.pdf
197,N16000423,,,"CGD PROJECT AT KHAGARIA, SAHARSA AND MADHEPURA",,IOCL,2019-06,2029-12,2030-03,163.00,,96.08,40.10,2025-06,FR_JUNE_2025.pdf
198,N16000453,,,INSTALLATION OF BITUMEN MANUFACTURING UNIT ALONG WITH ALLIED FACILITIES AT BARAUNI,,IOCL,2022-01,2025-04,,389.00,,38.25,35.40,2025-06,FR_JUNE_2025.pdf
199,N16000523,,,CITY GAS DISTRIBUTION PROJECTS AT GOPALGANJ SIWAN WEST CHAMPARAN EAST CHAMPARAN AND DEORIA DISTRICTS,,BPCL,2022-12,2030-06,,3919.00,,382.99,13.60,2025-06,FR_JUNE_2025.pdf
200,N16000524,,,"CITY GAS DISTRIBUTION PROJECTS AT DARBHANGA, MADHUBANI, SUPAUL, SITAMARHI AND SHEOHAR DISTRICTS",,BPCL,2022-12,2030-03,,3638.00,,390.34,20.80,2025-06,FR_JUNE_2025.pdf
201,180100242,,,BARH STPP(3X660MW) NTPC,,NTPC,2005-02,2011-10,2023-07,8692.97,21312.11,22561.37,95.00,2025-06,FR_JUNE_2025.pdf
202,N18000194,,,BUXAR THERMAL POWER PLANT (1320 MW),,SJVN,2019-03,2024-01,,10439.09,,11845.16,91.56,2025-06,FR_JUNE_2025.pdf
203,N18000421,,,EASTERN REGION EXPANSION SCHEME: 43 [ERES: 43],,PGCIL,2025-05,2026-05,,343.00,,0.00,,2025-06,FR_JUNE_2025.pdf
204,N18000422,,,EASTERN REGION EXPANSION SCHEME: 44 [ERES: 44],,PGCIL,2025-05,2026-05,,409.00,,0.00,,2025-06,FR_JUNE_2025.pdf
205,220100257,,,KHAGARIA-KUSHESHWAR ASTHAN (NL) (ECR),,ECR,1997-04,2024-12,,614.45,614.45,483.57,52.00,2025-06,FR_JUNE_2025.pdf
206,220100303,,,"HAJIPUR-SUGAULI VIA VAISHALI (NL), ECR",,ECR,2003-04,2014-12,,2066.78,2087.36,2454.59,73.00,2025-06,FR_JUNE_2025.pdf
207,N22000087,,,"NEW B.G. LINE FROM ARARIA TO GALGALIA (THAKURGUNG), NEFR",,NFR,2006-09,2024-12,,2650.00,2132.03,4074.75,92.00,2025-06,FR_JUNE_2025.pdf
208,N22000171,,,SAKRI-HASANPUR ROAD (NL),,ECR,1999-04,,2027-03,325.00,735.20,604.94,78.00,2025-06,FR_JUNE_2025.pdf
209,N22000177,,,ARARIA-SUPAUL (NL),,ECR,2008-04,2024-03,,1605.17,1605.17,1749.92,65.00,2025-06,FR_JUNE_2025.pdf
210,N22000181,,,JAYNAGAR-BIJALPURA INCLUDING EXTENSION BIJALPURA- BARDIBAS(NEPAL) GC,,ECR,2009-04,2022-03,,819.00,548.00,566.62,75.00,2025-06,FR_JUNE_2025.pdf
211,N22000329,,,SAMASTIPUR-DARBANGHA,,ECR,2015-05,2025-03,,519.33,519.33,651.94,80.00,2025-06,FR_JUNE_2025.pdf
212,N22000349,,,KIUL - GAYA DOUBLING PROJECT,,ECR,2015-12,2024-09,,2462.11,1200.20,1896.91,99.00,2025-06,FR_JUNE_2025.pdf
213,N22000350,,,RAMPUR DUMRA - TAL - RAJENDRAPUL DOUBLING INCLUDING GANGA BRIDGE,,ECR,2015-12,2024-12,,2373.64,1491.47,1776.70,77.00,2025-06,FR_JUNE_2025.pdf
214,N22000472,,,SAGAULI VALMIKINAGAR DOUBLING 109.7 KM,,ECR,2016-04,2024-12,,1215.54,1215.54,1595.74,91.00,2025-06,FR_JUNE_2025.pdf
215,N22000473,,,MUZAFFARPUR SAGAULI DOUBLING 100.60 KM,,ECR,2016-04,2024-06,,1586.22,1185.73,1487.54,96.00,2025-06,FR_JUNE_2025.pdf
216,N22000476,,,"FATUHA-ISLAMPUR INCL. MM FOR EXTENSION OF NEW LINE FORM BIHARSHARIF-BARBIGHA, DANIYAWAN- BIHARSHARIF,",,ECR,1991-04,2023-03,,1473.30,803.09,2794.05,90.00,2025-06,FR_JUNE_2025.pdf
217,N22000524,,,BARAUNI- BACHWARA 3RD AND 4TH LINE,,ECR,2022-07,2027-07,,486.00,,135.31,33.00,2025-06,FR_JUNE_2025.pdf
218,N22000526,,,JHAJHA - BATIA (UMBRELLA WORK PB#23/2018-19/NR),,ECR,2019-02,2028-06,,496.47,,22.55,,2025-06,FR_JUNE_2025.pdf
219,N22000528,,,SONENAGAR BYE PASS LINE FROM CHIRALAPOTHU TO BAGHA BISHUNPUR,,ECR,2022-10,2027-10,,234.00,223.69,22.57,,2025-06,FR_JUNE_2025.pdf
220,N22000570,,,KATIHAR-KUMEDPUR AND KATIHAR- MUKURIA (64.5 KM) (UMBRELLA WORK PB#57/2019-20/NR),,NFR,2022-08,2027-08,,745.00,,356.14,35.00,2025-06,FR_JUNE_2025.pdf
221,N24001697,,,4L GREENFIELD ALIGNMENT FROM KALYANAPUR TO TAL DASHRAHA OF NH-119D (PKG-III),,NHAI,2023-02,2025-02,,1358.00,,228.72,22.00,2025-06,FR_JUNE_2025.pdf
222,N24001698,,,FOUR LANING OF MUNGER TO MIRZACHAUKI (NH-80) SECTION FROM NEAR RASULPUR TO MIRZACHAUKI (DESIGN CH,,NHAI,2022-08,2024-08,2025-12,1198.02,,43.77,,2025-06,FR_JUNE_2025.pdf
223,N24001699,,,CONSTRUCTION OF 4 LANE ELEVATED SECTION AND AT- GRADE IMPROVEMENTS AT BEGUSARAI TOWN SECTION OF NH-3,,NHAI,2022-03,2024-12,2025-12,312.58,,205.99,85.88,2025-06,FR_JUNE_2025.pdf
224,N24001700,,,SIX LANNING OF AURANGABAD TO BIHAR/JHARKHAND BORDER SECTION OF NH-19 (OLD NH-2) FROM KM. 209.827 TO,,NHAI,2021-12,2024-03,2024-12,552.55,553.00,378.25,86.60,2025-06,FR_JUNE_2025.pdf
225,N24001701,,,FOUR LANING OF MUNGER TO MIRZACHAUKI (NH-80) SECTION FROM START OF EXISTING BHAGALPUR BYPASS TO RASU,,NHAI,2022-04,2024-04,2025-09,1769.50,,69.23,,2025-06,FR_JUNE_2025.pdf
226,N24001702,,,CONSTRUCTION OF 4 LANE ELEVATED HIGHWAY AND AT-GRADE IMPROVEMENTS AT GOPALGANJ TOWN FROM DESIGN CH:,,NHAI,2021-12,2024-09,,184.90,185.00,166.56,99.78,2025-06,FR_JUNE_2025.pdf
227,N24001703,,,6 L OF AURANGABAD TO BIHAR- JHARKHAND BORDER (CHORDAHA) SECTION FROM KM. 180.000 TO KM. 209.827 OF N,,NHAI,2022-02,2025-05,,786.81,787.00,0.00,8.30,2025-06,FR_JUNE_2025.pdf
228,N24001704,,,FOUR LANING OF MUNGER TO MIRZACHAUKI (NH-80) SECTION FROM KHARIA VILLAGE JUNCTION TO START OF EXISTI,,NHAI,2021-03,2024-03,2025-09,1020.84,,163.19,,2025-06,FR_JUNE_2025.pdf
229,N24001705,,,FOUR LANING OF MUNGER TO MIRZACHAUKI (NH-80) SECTION FROM MUNGER TO KHARIA VILLAGE JUNCTION DESIGN C,,NHAI,2022-03,2024-03,2025-12,1485.66,,35.16,,2025-06,FR_JUNE_2025.pdf
230,N24001709,,,BAKHTIYARPUR RAJAULI PKG-II FROM KM 54.405 TO KM 101.630 NH20,,NHAI,2020-09,2023-04,2024-12,897.45,,1037.63,97.85,2025-06,FR_JUNE_2025.pdf
231,N24001712,,,FOUR LANING OF PARARIA TO MOHANIA SECTION OF NH 319 (OLD NH 30) FROM KM. 54+530 (DESIGN CHAINAGE) TO,,NHAI,2020-08,2023-07,2025-05,690.00,,770.73,98.90,2025-06,FR_JUNE_2025.pdf
232,N24001715,,,BALANCE WORK OF TWO LANING WITH PAVED SHOULDER OF PIPRAKOTHI?MOTIHARI- RAXAUL SECTION OF NH-28A FRO,,NHAI,2018-12,2020-10,,333.60,466.59,460.38,100.00,2025-06,FR_JUNE_2025.pdf
233,N24001870,,,IMPROVEMENT TO TWO LANE WITH PAVED SHOULDERS OF NH 122B FROM KM 29.730 TO KM 72.348 IN STATE OF BIH,,MoRTH,2022-02,2024-11,,624.43,,292.16,88.00,2025-06,FR_JUNE_2025.pdf
234,N24001875,,,WIDENING AND STRENTHENING FROM KM 70.15 TO KM 121.025 OF NH-80,,MoRTH,2021-03,2025-01,,477.54,,360.27,94.50,2025-06,FR_JUNE_2025.pdf
235,N24001876,,,WIDENING and STRENTHENING FROM KM132.895 TO KM 190.15 NH-80,,MoRTH,2021-03,2024-03,,566.15,,258.29,58.60,2025-06,FR_JUNE_2025.pdf
236,N24001877,,,CONSTRUCTION OF NEW 4-LANE BRIDGE (PARALLEL TO EXISTING VIKRAMASHILA SETU)FROM KM 8+920 TO KM 13+375,,MoRTH,2020-07,2027-05,,1110.23,,478.96,42.90,2025-06,FR_JUNE_2025.pdf
237,N24001878,,,IMPROVEMENT TO TWO LANE WITH PAVED SHOULDERS OF NH-319A FROM KM 0 TO KM 45 IN STATE OF BIHAR UNDER,,MoRTH,2022-02,2024-12,,427.29,,210.22,80.00,2025-06,FR_JUNE_2025.pdf
238,N24001879,,,CONSTRUCTION OF PROPOSED 4_LANE REVELGUNJ BYPASS NH-19 IN THE STATE OF BIHAR ON EPC MODE CONNECTING,,MoRTH,2022-03,2025-07,,295.24,,93.14,63.05,2025-06,FR_JUNE_2025.pdf
239,N24002062,,,CONSTRUCTION OF 6- LANE BRIDGE AND ITS APPROACHES ACROSS RIVER GANGA AS PART OF PATNA RING ROAD (NH-,,NHAI,2023-03,2027-09,,3012.27,,303.67,10.83,2025-06,FR_JUNE_2025.pdf
240,N24002063,,,BALANCE WORK - WB-10 (GANDAK BRIDGE) KM 402.00 TO KM 440.00 (DEVANPUR - KOTWA),,NHAI,2021-12,2024-01,,210.05,,104.35,69.00,2025-06,FR_JUNE_2025.pdf
241,N24002064,,,PERMANENT RECTIFICATION OF 3 NOS. OF BLACK SPOTS IN PROJECT HIGHWAY NH-27 OF U.P BORDER - DEWAPUR -,,NHAI,2022-12,2025-12,,381.80,,119.56,52.00,2025-06,FR_JUNE_2025.pdf
242,N24002065,,,4L GREENFIELD ALIGNMENT OF AMAS TO SHIVRAMPUR FROM 0.000 KM. TO 55.002 KM. OF NH 119 D (PKG-I),,NHAI,2022-02,2025-03,,1390.92,,17.54,22.56,2025-06,FR_JUNE_2025.pdf
243,N24002066,,,4L GREENFIELD ALIGNMENT OF SHIVRAMPUR TO RAMNAGAR FROM KM. 55.002 TO KM. 109.300 OF NH 119 D (PKG-I,,NHAI,2022-02,2025-07,,1494.31,,38.28,4.59,2025-06,FR_JUNE_2025.pdf
244,N24002133,,,IMPROVEMENT OF 2 LANE WITH PAVED SHOULDER OF STRETCH FROM BIKRAMGANJ DAWATH MELAYABAGH NAWANAGR -DUM,,MoRTH,2021-03,2025-03,,178.63,,124.52,96.00,2025-06,FR_JUNE_2025.pdf
